station_id,name,brand,region,sido,sigungu,addr,is_self,quality_cert,reports_price,tel,lat,lng,match,matched_addr
A0000508,세원제1주유소,S-OIL,서울 강서구,서울,강서구,서울 강서구 양천로 311,1,0,0,02-3663-5151,37.5704960243117,126.83807594146,addr,서울 강서구 양천로 311
A0000519,㈜강서구도일,S-OIL,서울 강서구,서울,강서구,서울 강서구 강서로 154 (화곡동),1,0,0,02-2691-5151,37.5407680113225,126.8414715329,addr,서울 강서구 강서로 154
A0000520,피트인 하이웨이,S-OIL,서울 강서구,서울,강서구,서울 강서구 공항대로 432,1,0,1,02-2605-4000,37.5545410565898,126.854951803237,addr,서울 강서구 공항대로 432
A0000527,용문주유소,S-OIL,경기 양평군,경기,양평군,경기 양평군 용문면 경강로 3299,0,0,0,031-771-5107,37.5104704760693,127.625216243847,addr,경기 양평군 용문면 경강로 3299
A0000528,칠곡IC주유소,GS칼텍스,경기 안성시,경기,안성시,경기 안성시 원곡면 만세로 991,1,0,0,031-654-5182,37.0544789177182,127.166423675904,addr,경기 안성시 원곡면 만세로 991
A0000530,우장산주유소,SK에너지,서울 강서구,서울,강서구,서울 강서구 강서로 292,1,0,0,02-3664-7163,37.5518027646586,126.836681312113,addr,서울 강서구 강서로 292
A0000534,코리나(주)청룡주유소,SK에너지,서울 강서구,서울,강서구,서울 강서구 양천로 576,0,0,0,02-3661-1575,37.5567244681338,126.862735949013,addr,서울 강서구 양천로 576
A0000537,씨앤에스에너지㈜ 소사본동주유소,S-OIL,경기 부천시,경기,부천시,경기 부천시 소사구 경인로 402,1,0,0,032-345-5179,37.481686995365,126.800466565149,addr,경기 부천시 소사구 경인로 402
A0000538,㈜수원터미널주유소,GS칼텍스,경기 수원시,경기,수원시,경기 수원시 권선구 경수대로 270 (권선동),0,0,0,031-267-7773,37.2505144677203,127.019638678088,addr,경기 수원시 권선구 경수대로 270
A0000544,대성석유(주) 관문주유소,GS칼텍스,서울 강서구,서울,강서구,서울 강서구 공항대로 314,0,0,0,02-3665-2051,37.5578424333244,126.842395220012,addr,서울 강서구 공항대로 314
A0000546,HD현대오일뱅크㈜직영 양화교셀프주유소,HD현대오일뱅크,서울 강서구,서울,강서구,서울 강서구 공항대로 653,1,0,1,02-3665-2004,37.5473388138282,126.877427656269,addr,서울 강서구 공항대로 653
A0000547,HD현대오일뱅크㈜직영 가양주유소,HD현대오일뱅크,서울 강서구,서울,강서구,서울 강서구  양천로 391 (가양동),0,0,1,02-3661-9470,37.5664417853887,126.845859277681,addr,서울 강서구 양천로 391
A0000549,이케이에너지(주) 강서주유소,HD현대오일뱅크,서울 강서구,서울,강서구,서울 강서구 화곡로 273 (화곡동),1,0,1,02-2699-5219,37.5492791514446,126.846964931559,addr,서울 강서구 화곡로 273
A0000550,KH에너지㈜직영 가양주유소,SK에너지,서울 강서구,서울,강서구,서울 강서구 강서로 498 (가양동),0,0,1,02-3664-6051,37.5697365483757,126.841978506958,addr,서울 강서구 강서로 498
A0000560,스카이주유소,S-OIL,서울 강서구,서울,강서구,서울 강서구 개화동로 457 (방화동),1,0,0,02-2663-5146,37.5715221982948,126.804525932214,addr,서울 강서구 개화동로 457
A0000565,행촌에너지 공항주유소,HD현대오일뱅크,서울 강서구,서울,강서구,서울 강서구 개화동로 420 (개화동),1,0,0,02-2665-5189,37.5743266748619,126.802387579015,addr,서울 강서구 개화동로 420
A0000567,유턴주유소,알뜰주유소,서울 강서구,서울,강서구,서울 강서구 남부순환로 57,1,1,1,02-2665-5047,37.5572506798918,126.810027918089,addr,서울 강서구 남부순환로 57
A0000568,광호주유소,SK에너지,서울 서대문구,서울,서대문구,서울 서대문구 연희로 266 (홍은동),0,0,0,02-395-7236,37.5807686609718,126.936581879011,addr,서울 서대문구 연희로 266
A0000571,타이거주유소,SK에너지,서울 은평구,서울,은평구,서울 은평구 수색로 188 (증산동),1,0,0,02-309-9145,37.5785521168108,126.902034060396,addr,서울 은평구 수색로 188
A0000572,현대오일뱅크 고잔주유소,HD현대오일뱅크,인천 남동구,인천,남동구,인천 남동구 논현고잔로 156 (고잔동),1,0,0,032-446-4000,37.3964834489281,126.715590502739,addr,인천 남동구 논현고잔로 156
A0000573,이케이에너지(주) 예당주유소,HD현대오일뱅크,경기 의정부시,경기,의정부시,경기 의정부시 의정로 10 (의정부동),1,0,1,031-876-6171,37.7337147544797,127.035511307408,addr,경기 의정부시 의정로 10
A0000576,가평대박주유소,S-OIL,경기 가평군,경기,가평군,경기 가평군 청평면 경춘로 1175,0,0,0,031-584-5155,37.763489918379,127.442188911564,addr,경기 가평군 청평면 경춘로 1175
A0000580,㈜천마에너지,S-OIL,경기 남양주시,경기,남양주시,경기 남양주시 화도읍 묵현로 191,1,0,0,031-593-4655,37.6701725230543,127.299377211106,addr,경기 남양주시 화도읍 묵현로 191
A0000582,목화주유소,알뜰주유소,서울 강서구,서울,강서구,서울 강서구 국회대로 251 (화곡동),1,0,1,02-2654-4564,37.5300533983372,126.862836655152,addr,서울 강서구 국회대로 251
A0000583,해뜨는덕소주유소,SK에너지,경기 남양주시,경기,남양주시,경기 남양주시 와부읍 월문천로 335,1,0,1,031-577-5182,37.5998911676791,127.243451231235,addr,경기 남양주시 와부읍 월문천로 335
A0000585,㈜제일주유소,HD현대오일뱅크,서울 서대문구,서울,서대문구,서울 서대문구 통일로 455 (홍제동),1,0,1,02-379-0753,37.5891287172466,126.943337675172,addr,서울 서대문구 통일로 455
A0000591,연희주유소,SK에너지,서울 서대문구,서울,서대문구,서울 서대문구 연희로 129 (연희동 89-7번지),1,0,0,02-338-8045,37.5693077959774,126.932458194132,addr,서울 서대문구 연희로 129
A0000619,㈜오일닷컴 다회주유소,S-OIL,서울 은평구,서울,은평구,서울 은평구 증산로 441,1,0,0,02-375-5156,37.5956135535263,126.914396679791,addr,서울 은평구 증산로 441
A0000623,(주)가재울뉴타운주유소,HD현대오일뱅크,서울 서대문구,서울,서대문구,서울 서대문구 모래내로 205,1,0,1,070-8879-7864,37.5732608965137,126.922462434868,addr,서울 서대문구 모래내로 205
A0000627,행촌제2주유소,SK에너지,서울 서대문구,서울,서대문구,서울 서대문구 성산로 490 (대신동),1,0,0,02-365-5189,37.5610155646644,126.941569342334,addr,서울 서대문구 성산로 490
A0000632,문화촌주유소,S-OIL,서울 서대문구,서울,서대문구,서울 서대문구 세검정로 87,1,0,1,02-395-4300,37.5954419804145,126.948477443752,addr,서울 서대문구 세검정로 87
A0000640,덕양제2주유소,SK에너지,경기 고양시,경기,고양시,경기 고양시 일산서구 경의로 940,1,0,1,031-924-5192,37.7013078564069,126.760205676175,addr,경기 고양시 일산서구 경의로 940
A0000641,(주)케이에스엠 한빛셀프주유소,HD현대오일뱅크,경기 파주시,경기,파주시,경기 파주시 문산읍 방촌로 1613,1,0,0,031-953-5189,37.8594644917192,126.776137048628,addr,경기 파주시 문산읍 방촌로 1613
A0000642,상야주유소,S-OIL,인천 계양구,인천,계양구,인천 계양구 벌말로584번길 1,1,0,0,032-555-7242,37.5801313196351,126.780459663562,addr,인천 계양구 벌말로584번길 1
A0000643,식사주유소,S-OIL,경기 고양시,경기,고양시,경기 고양시 일산동구 고양대로 1137 (식사동),1,0,0,031-966-3166,37.6654451973451,126.815435827281,addr,경기 고양시 일산동구 고양대로 1137
A0000644,덕양제1주유소,SK에너지,경기 고양시,경기,고양시,경기 고양시 덕양구 서오릉로 832 (성사동),1,0,1,031-966-5194,37.646486843575,126.855047403199,addr,경기 고양시 덕양구 서오릉로 832
A0000646,CJ대한통운㈜ 부산주유소,GS칼텍스,부산 동구,부산,동구,부산 동구 충장대로 305 (좌천동),1,0,1,051-719-5143,35.1264991852585,129.053788404553,addr,부산 동구 충장대로 305
A0000647,CJ대한통운㈜ 강원주유소,GS칼텍스,강원 원주시,강원,원주시,강원 원주시 흥업면 원문로 898,1,0,1,033-000-0000,37.3435518133682,127.883263013251,addr,강원특별자치도 원주시 흥업면 원문로 898
A0000649,CJ대한통운㈜ 인천주유소,GS칼텍스,인천 제물포구,인천,제물포구,인천 제물포구 서해대로417번길 48,1,0,1,032-772-5151,37.4659012244998,126.628168180436,addr,인천 제물포구 서해대로417번길 48
A0000650,항만주유소,GS칼텍스,인천 제물포구,인천,제물포구,인천 제물포구 축항대로87번길 19,1,0,0,032-882-6897,37.4581584789079,126.608816583454,addr,인천 제물포구 축항대로87번길 19
A0000651,CJ대한통운㈜ 군장산단주유소,GS칼텍스,전북 군산시,전북,군산시,전북 군산시 동장산로 5,0,0,0,063-464-5182,35.9486254491625,126.587018858348,addr,전북특별자치도 군산시 동장산로 5
A0000652,CJ대한통운㈜ 대전지사주유소,GS칼텍스,대전 대덕구,대전,대덕구,대전 대덕구 신탄진로 1 (읍내동),1,0,1,042-625-5189,36.3835134346404,127.424393857109,addr,대전 대덕구 신탄진로 1
A0000653,CJ대한통운㈜ 공단주유소,GS칼텍스,전북 전주시,전북,전주시,전북 전주시 덕진구 팔복로 167,0,0,1,063-472-1607,35.8544600268254,127.088820790873,addr,전북특별자치도 전주시 덕진구 팔복로 167
A0000655,CJ대한통운㈜ 신림주유소,GS칼텍스,서울 관악구,서울,관악구,서울 관악구 남부순환로 1515 (신림동),0,0,1,02-2632-8612,37.4830223505096,126.918852484767,addr,서울 관악구 남부순환로 1515
A0000656,CJ대한통운㈜ 형산강주유소,GS칼텍스,경북 포항시,경북,포항시,경북 포항시 남구 섬안로 65,0,0,0,054-288-1268,35.9985137144845,129.366306550103,addr,경북 포항시 남구 섬안로 65
A0000657,CJ대한통운㈜ 광양주유소,GS칼텍스,전남광주 광양시,전남광주,광양시,전남광주통합특별시 광양시 태인4길 29 (태인동),0,0,1,061-797-5052,34.9418668014037,127.761391297476,addr,전남광주통합특별시 광양시 태인4길 29
A0000658,㈜제이에스 영남복합물류,S-OIL,경북 칠곡군,경북,칠곡군,경북 칠곡군 지천면 금호로 272,1,0,1,054-380-1111,35.961460871215,128.451012229715,addr,경북 칠곡군 지천면 금호로 272
A0000660,천호현대주유소,HD현대오일뱅크,서울 강동구,서울,강동구,서울 강동구 천중로 67 (천호동),1,0,0,02-000-0000,37.5451778567405,127.129496550003,addr,서울 강동구 천중로 67
A0000663,(주)창릉주유소,GS칼텍스,경기 고양시,경기,고양시,경기 고양시 덕양구 고양대로 1900 (동산동),1,0,0,02-356-7789,37.6436166719051,126.890662171929,addr,경기 고양시 덕양구 고양대로 1900
A0000680,서정주유소,GS칼텍스,서울 은평구,서울,은평구,서울 은평구 통일로 968 (진관동),1,0,0,02-352-4451,37.6292162125585,126.919673603924,addr,서울 은평구 통일로 968
A0000683,대성산업㈜ 대성주유소,GS칼텍스,서울 은평구,서울,은평구,서울 은평구 통일로 642,1,0,1,02-355-3434,37.6040033229848,126.935207500802,addr,서울 은평구 통일로 642
A0000686,(주)디오티디 은평유니콘주유소,HD현대오일뱅크,서울 은평구,서울,은평구,서울 은평구 통일로 1151,0,0,1,02-356-9051,37.6439690516064,126.912361511051,addr,서울 은평구 통일로 1151
A0000687,박석고개2주유소,SK에너지,서울 은평구,서울,은평구,서울 은평구 통일로 924,1,0,1,02-355-0349,37.6253403344466,126.92031632984,addr,서울 은평구 통일로 924
A0000690,지에스칼텍스(주)수색뉴타운주유소,GS칼텍스,서울 은평구,서울,은평구,서울 은평구 수색로 350 (수색동),1,0,1,02-309-5051,37.5872268663294,126.887564092289,addr,서울 은평구 수색로 350
A0000695,성동IC주유소,SK에너지,경기 파주시,경기,파주시,경기 파주시 탄현면 새오리로,1,0,0,031-944-4651,37.8087119953773,126.690355548713,addr,경기 파주시 탄현면 새오리로
A0000704,코끼리주유소,자가상표,서울 은평구,서울,은평구,서울 은평구 서오릉로 41 (녹번동),0,0,0,02-384-4000,37.6043960943468,126.9242140035,addr,서울 은평구 서오릉로 41
A0000706,천사들주유소,SK에너지,전북 남원시,전북,남원시,전북 남원시 산업로 3272,1,0,1,063-635-5185,35.4167915666166,127.417201878702,addr,전북특별자치도 남원시 이백면 산업로 3272
A0000707,(주)명연에너지 수색훼미리주유소,HD현대오일뱅크,서울 은평구,서울,은평구,서울 은평구 수색로 236 (수색동),1,0,0,02-374-8770,37.5811692862968,126.897845401184,addr,서울 은평구 수색로 236
A0000708,팔달주유소,SK에너지,경기 수원시,경기,수원시,경기 수원시 팔달구 중부대로 64,1,0,0,031-223-8855,37.2755793365473,127.023864631535,addr,경기 수원시 팔달구 중부대로 64
A0000710,가원주유소,SK에너지,경기 파주시,경기,파주시,경기 파주시 탄현면 엘지로 635,1,0,0,031-941-3609,37.8293357182345,126.737051210494,addr,경기 파주시 탄현면 엘지로 635
A0000711,(주)세지에너지주유소/충전소,SK에너지,경기 시흥시,경기,시흥시,경기 시흥시 서해안로 120,1,0,1,031-365-5090,37.3422585744683,126.699997049225,addr,경기 시흥시 서해안로 120
A0000716,코리아상사 연세주유소,HD현대오일뱅크,서울 서대문구,서울,서대문구,서울 서대문구 연희로 184,1,0,1,02-337-8220,37.5734779131892,126.935927536368,addr,서울 서대문구 연희로 184
A0000719,엠유산업,S-OIL,충북 제천시,충북,제천시,충북 제천시 봉양읍 북부로 977,0,0,0,043-648-8882,37.1368892690766,128.079364786245,addr,충북 제천시 봉양읍 북부로 977
A0000725,불광주유소,HD현대오일뱅크,서울 은평구,서울,은평구,서울 은평구 연서로 314,1,0,0,02-382-5149,37.623209991003,126.927945702304,addr,서울 은평구 연서로 314
A0000728,유성IC메가허브점,S-OIL,대전 유성구,대전,유성구,대전 유성구 현충원로 545,1,0,0,042-825-3351,36.3583309836267,127.331180220527,addr,대전 유성구 현충원로 545
A0000730,원흥제2주유소,HD현대오일뱅크,경기 고양시,경기,고양시,경기 고양시 일산동구 성현로 533 (사리현동),1,0,0,031-966-5189,37.6956003786137,126.840452500541,addr,경기 고양시 일산동구 성현로 533
A0000732,덕도주유소,SK에너지,경기 양주시,경기,양주시,경기 양주시 광적면 화합로 143,0,0,0,031-871-0052,37.8572523111256,126.953301183254,addr,경기 양주시 광적면 화합로 143
A0000737,남정주유소,GS칼텍스,서울 서대문구,서울,서대문구,서울 서대문구 모래내로 243 (남가좌동),0,0,0,02-305-9828,37.5756715829004,126.925518366048,addr,서울 서대문구 모래내로 243
A0000744,(주)안국에너지 삼보셀프주유소,SK에너지,서울 서대문구,서울,서대문구,서울 서대문구 연희로 78 (연희동),1,0,1,02-336-6151,37.5650243399688,126.929929031318,addr,서울 서대문구 연희로 78
A0000745,박석고개주유소,SK에너지,서울 은평구,서울,은평구,서울 은평구 통일로 945 (갈현동),1,0,1,02-388-0477,37.6272854815736,126.919398367026,addr,서울 은평구 통일로 945
