station_id,name,brand,region,sido,sigungu,addr,is_self,quality_cert,reports_price,tel
A0000728,유성IC메가허브점,S-OIL,대전 유성구,대전,유성구,대전 유성구 현충원로 545,1,0,0,042-825-3351
A0000730,원흥제2주유소,HD현대오일뱅크,경기 고양시,경기,고양시,경기 고양시 일산동구 성현로 533 (사리현동),1,0,0,031-966-5189
A0000732,덕도주유소,SK에너지,경기 양주시,경기,양주시,경기 양주시 광적면 화합로 143,0,0,0,031-871-0052
A0000737,남정주유소,GS칼텍스,서울 서대문구,서울,서대문구,서울 서대문구 모래내로 243 (남가좌동),0,0,0,02-305-9828
A0000744,(주)안국에너지 삼보셀프주유소,SK에너지,서울 서대문구,서울,서대문구,서울 서대문구 연희로 78 (연희동),1,0,1,02-336-6151
A0000745,박석고개주유소,SK에너지,서울 은평구,서울,은평구,서울 은평구 통일로 945 (갈현동),1,0,1,02-388-0477
A0000746,삼미상사(주)서부주유소,SK에너지,서울 서대문구,서울,서대문구,서울 서대문구 성산로 255,1,0,1,02-332-5145
A0000747,중앙에너비스 동교지점,SK에너지,서울 서대문구,서울,서대문구,서울 서대문구 연희로 12 (창천동),1,0,0,070-8707-4568
A0000763,대동주유소,알뜰주유소,경남 거창군,경남,거창군,경남 거창군 거창읍 거열로 229,1,0,1,055-944-5149
A0000768,동원주유소,HD현대오일뱅크,충북 음성군,충북,음성군,충북 음성군 금왕읍 덕금로 932,0,0,0,043-877-2828
A0000781,조이오토주유소,S-OIL,충남 공주시,충남,공주시,충남 공주시  우금티로 157 (태봉동),1,0,1,041-854-0477
A0000790,형제주유소,GS칼텍스,충남 당진시,충남,당진시,충남 당진시 순성면 순성로 345,0,0,0,041-353-1009
A0000791,구인주유소,SK에너지,서울 구로구,서울,구로구,서울 구로구 경인로 558 (구로동),1,0,0,02-2677-5010
A0000792,구로주유소,GS칼텍스,서울 구로구,서울,구로구,서울 구로구 구로동로 137 (구로동),0,0,0,02-857-1251
A0000794,굿모닝셀프주유소,SK에너지,경기 안성시,경기,안성시,경기 안성시 삼죽면 서동대로 6376,1,0,0,031-675-2887
A0000812,지에스칼텍스㈜ 개봉동주유소,GS칼텍스,서울 구로구,서울,구로구,서울 구로구 경인로 290,1,0,1,02-2685-5189
A0000818,서서울고속주유소,SK에너지,서울 구로구,서울,구로구,서울 구로구 경인로 150 (오류동),1,0,1,02-2683-1126
A0000827,신성주유소,알뜰주유소,서울 구로구,서울,구로구,서울 구로구 구로동로 187 (구로제2동),1,0,1,02-866-5189
A0000830,영진주유소,HD현대오일뱅크,서울 구로구,서울,구로구,서울 구로구 구로동로 20 (가리봉동),1,0,1,070-4647-1117
A0000832,화강주유소,S-OIL,강원 철원군,강원,철원군,강원 철원군 서면 와수1로 17,0,0,1,033-458-4949
A0000833,구일주유소,HD현대오일뱅크,서울 구로구,서울,구로구,서울 구로구 구일로 94 (구로동),1,0,0,02-868-5758
A0000849,(주)한미석유구로그린주유소,GS칼텍스,서울 구로구,서울,구로구,서울 구로구 구로중앙로 76 (구로동),1,0,1,02-861-5189
A0000850,대성산업(주)디큐브주유소,GS칼텍스,서울 구로구,서울,구로구,서울 구로구 경인로 650,0,0,1,02-2633-7188
A0000852,에스씨에너지㈜직영 용이주유소,S-OIL,경기 평택시,경기,평택시,경기 평택시 서동대로 3853 (용이동),1,0,1,031-618-5152
A0000854,(주)서울에너지 궁동주유소,HD현대오일뱅크,서울 구로구,서울,구로구,서울 구로구 오리로 1299 (궁동),1,0,1,02-2687-9960
A0000855,대원셀프주유소,HD현대오일뱅크,서울 구로구,서울,구로구,서울 구로구 개봉로 7,1,0,0,02-2612-3880
A0000856,씨앤에스유통(주) 구로드림주유소,S-OIL,서울 구로구,서울,구로구,서울 구로구 경인로 41 (온수동),1,0,0,02-2611-5180
A0000863,신반포주유소,SK에너지,서울 서초구,서울,서초구,서울 서초구 사평대로 94 (반포동),1,0,0,02-533-5151
A0000866,반포그린주유소,GS칼텍스,서울 서초구,서울,서초구,서울 서초구 서초중앙로 239,1,0,1,02-532-5147
A0000867,유원주유소,GS칼텍스,강원 원주시,강원,원주시,강원 원주시 봉화로 87 (단계동),1,0,0,033-731-5257
A0000869,신한주유소,SK에너지,경기 김포시,경기,김포시,경기 김포시 대곶면 대곶남로 165,0,0,0,031-983-8080
A0000894,㈜방배동주유소,S-OIL,서울 서초구,서울,서초구,서울 서초구 효령로 29,1,0,0,02-581-5179
A0000896,마도농협쌍송점주유소,NH-OIL,경기 화성시,경기,화성시,경기 화성시 만세구 마도면 마도공단로 149,1,1,1,031-8059-1300
A0000908,지에스칼텍스(주)남서울주유소,GS칼텍스,서울 서초구,서울,서초구,서울 서초구 나루터로 83 (잠원동),1,0,1,02-542-1517
A0000915,대성산업(주)직영 터미널(고속)주유소,GS칼텍스,서울 서초구,서울,서초구,서울 서초구 신반포로 222 (반포동),0,0,1,02-535-3001
A0000916,대성산업(주)직영 강남주유소,GS칼텍스,서울 서초구,서울,서초구,서울 서초구 반포대로 284 (반포동),1,0,1,02-594-5987
A0000917,방배주유소,HD현대오일뱅크,서울 서초구,서울,서초구,서울 서초구 동작대로 182,0,0,1,02-534-0051
A0000919,HD현대오일뱅크㈜직영 팔레스주유소,HD현대오일뱅크,서울 서초구,서울,서초구,서울 서초구 사평대로 136,0,0,1,02-720-0020
A0000920,(주)진미선산업 더마니주유소,HD현대오일뱅크,경기 용인시,경기,용인시,경기 용인시 처인구 중부대로 1753 (마평동),0,0,0,031-323-1960
A0000925,GS칼텍스㈜ 서계주유소,GS칼텍스,서울 용산구,서울,용산구,서울 용산구  청파로 367,0,0,1,02-701-3335
A0000928,(주)대농석유 남태령주유소,SK에너지,서울 서초구,서울,서초구,서울 서초구 과천대로 838 (방배동),1,0,0,02-587-0895
A0000932,지에스칼텍스(주)신진주유소,GS칼텍스,강원 원주시,강원,원주시,강원 원주시 북원로 2400,1,0,1,033-743-5185
A0000933,효성주유소,HD현대오일뱅크,충남 당진시,충남,당진시,충남 당진시 신평면 북부산업로 135,1,0,0,041-362-5185
A0000934,한석제일주유소,SK에너지,경기 부천시,경기,부천시,경기 부천시 오정구 오정로 86,1,0,1,032-679-8385
A0000944,삼미상사(주)신월IC셀프주유소,SK에너지,서울 양천구,서울,양천구,서울 양천구 중앙로 331 (신월동),1,0,1,02-2694-4966
A0000948,양천구주유소,HD현대오일뱅크,서울 양천구,서울,양천구,서울 양천구 국회대로 275,1,0,0,02-2644-5105
A0000958,공원주유소,SK에너지,충북 괴산군,충북,괴산군,충북 괴산군 청안면 청안읍내로6길 14,0,0,0,043-838-7555
A0000961,현대오일뱅크㈜직영 목동셀프주유소,HD현대오일뱅크,서울 양천구,서울,양천구,서울 양천구 공항대로 648 (목동),1,0,1,02-2648-4204
A0000970,㈜진영에너지 착한주유소(옥야지점),HD현대오일뱅크,경북 안동시,경북,안동시,경북 안동시 제비원로 94,1,0,0,054-853-5180
A0000974,신양주유소,SK에너지,서울 양천구,서울,양천구,서울 양천구 지양로 67,0,0,0,02-2608-3312
A0000981,가로공원주유소,SK에너지,서울 양천구,서울,양천구,서울 양천구 가로공원로 165 (신월동),0,0,0,02-2695-3423
A0000983,형산석유(주)원주유소,HD현대오일뱅크,서울 양천구,서울,양천구,서울 양천구 남부순환로 408,0,0,0,02-2690-5837
A0000985,목동주유소,SK에너지,서울 양천구,서울,양천구,서울 양천구 목동중앙로 125 (목동),1,0,1,02-2645-5104
A0000990,더지엘에너지㈜ 목동지점,GS칼텍스,서울 양천구,서울,양천구,서울 양천구 안양천로 1171,1,0,0,02-2061-5108
A0000991,현대오일뱅크(주)직영 신목동셀프주유소,HD현대오일뱅크,서울 양천구,서울,양천구,서울 양천구 목동동로10길 13,1,0,1,02-2642-5188
A0000992,신월주유소,GS칼텍스,서울 양천구,서울,양천구,서울 양천구 신월로 193,1,0,0,02-2602-5182
A0000993,세창주유소,HD현대오일뱅크,경기 여주시,경기,여주시,경기 여주시 여주남로 312,0,0,0,031-881-0053
A0000996,현대오일뱅크(주)직영 양천셀프주유소,HD현대오일뱅크,서울 양천구,서울,양천구,서울 양천구 목동로 17,1,0,1,02-2644-5185
A0001005,씨더블유창원 신월,S-OIL,서울 양천구,서울,양천구,서울 양천구 남부순환로 372 (신월동),1,0,0,02-2608-9231
A0001006,㈜JS 프라임주유소,SK에너지,경기 파주시,경기,파주시,경기 파주시 교하읍 교하로 434,1,0,0,031-943-2236
A0001008,씨앤에스유통(주) 양천드림주유소,S-OIL,서울 양천구,서울,양천구,서울 양천구 안양천로 657 (신정동),1,0,0,02-2651-7479
A0001015,동일석유㈜개나리주유소,SK에너지,서울 양천구,서울,양천구,서울 양천구 남부순환로 442 (신월동),1,0,1,02-2606-5189
A0001023,㈜자연에너지 남부주유소,HD현대오일뱅크,서울 양천구,서울,양천구,서울 양천구 남부순환로 553,1,0,1,02-2604-4760
A0001024,SK에너지(주) 경인주유소,SK에너지,서울 양천구,서울,양천구,서울 양천구 국회대로 170 (신정동),1,0,1,02-2693-4994
A0001027,㈜삼표에너지 목동주유소,GS칼텍스,서울 양천구,서울,양천구,서울 양천구 목동서로 129 (목동),1,0,1,02-2654-5153
A0001029,(주)타이거오일 신정주유소,SK에너지,서울 양천구,서울,양천구,서울 양천구 중앙로 226 (신정동),1,0,0,02-2646-6212
A0001031,신정동주유소,HD현대오일뱅크,서울 양천구,서울,양천구,서울 양천구 안양천로 663 (신정동),1,0,0,02-2651-5189
A0001034,도림주유소,알뜰주유소,서울 영등포구,서울,영등포구,서울 영등포구 도림로 343 (도림동),1,0,0,02-835-8881
A0001035,솔티주유소,SK에너지,충남 공주시,충남,공주시,충남 공주시 충의로 2092,0,0,0,041-841-3666
A0001036,남이천주유소,GS칼텍스,경기 이천시,경기,이천시,경기 이천시 진상미로 1871 (단월동),0,0,0,031-633-5123
A0001038,금산주유소,S-OIL,경기 화성시,경기,화성시,경기 화성시 만세구 장안면 3.1만세로 501,0,0,0,031-358-5611
A0001055,HD현대오일뱅크㈜직영 남서울셀프주유소,HD현대오일뱅크,서울 금천구,서울,금천구,서울 금천구 독산로 257 (독산동),1,0,1,02-857-9880
A0001059,허단영주유소,SK에너지,전북 익산시,전북,익산시,전북 익산시 낭산면 함낭로 709,0,0,0,063-861-4777
A0001062,동일석유㈜마석동일주유소,SK에너지,경기 남양주시,경기,남양주시,경기 남양주시 화도읍 경춘로 1757,1,0,1,031-559-1245
A0001075,백산주유소,S-OIL,서울 금천구,서울,금천구,서울특별시 금천구  시흥대로 174 (시흥동),1,0,1,02-807-3161
A0001084,실원주유소,HD현대오일뱅크,충북 진천군,충북,진천군,충북 진천군 광혜원면 진광로 1695,0,0,1,043-535-1640
A0001086,(주)백운주유소,알뜰주유소,서울 금천구,서울,금천구,서울 금천구 시흥대로 282,1,0,1,02-894-8521
A0001089,현대주유소,HD현대오일뱅크,서울 관악구,서울,관악구,서울 관악구 난곡로 108 (신림동),0,0,0,02-851-9100
A0001090,부르릉주유소,HD현대오일뱅크,경기 여주시,경기,여주시,경기 여주시  주내로 839,0,0,0,031-882-5151
A0001093,영광셀프주유소,S-OIL,경기 시흥시,경기,시흥시,경기 시흥시 시흥대로 869 (미산동),1,0,1,031-317-5147
A0001103,영산강주유소,HD현대오일뱅크,전남광주 나주시,전남광주,나주시,전남광주통합특별시 나주시 산포면 산남로 81,0,0,0,061-337-5932
A0001108,대득에너지(금천셀프주유소),GS칼텍스,서울 금천구,서울,금천구,서울 금천구  시흥대로 81 (시흥동),1,0,1,02-805-7888
A0001119,지에스칼텍스㈜ 난곡주유소,GS칼텍스,서울 관악구,서울,관악구,서울 관악구 난곡로 206,0,0,1,02-858-2003
A0001129,㈜자연에너지 관악주유소,HD현대오일뱅크,서울 관악구,서울,관악구,서울 관악구 남부순환로 1520,1,0,1,02-851-7447
A0001132,㈜씨더블유 창원금천지점,HD현대오일뱅크,서울 금천구,서울,금천구,서울 금천구 독산로 147,1,0,0,02-803-5051
A0001139,동일석유㈜이가주유소,SK에너지,서울 금천구,서울,금천구,서울 금천구 시흥대로 441,1,0,1,02-861-2241
A0001141,㈜씨더블유창원금천,HD현대오일뱅크,서울 금천구,서울,금천구,서울 금천구 남부순환로 1410,1,0,0,02-864-5051
A0001144,SK에너지(주)직영 신봉천주유소,SK에너지,서울 관악구,서울,관악구,서울 관악구 남부순환로 1880 (봉천동),0,0,1,02-885-5189
A0001145,대양석유(주)직영 보라매주유소,SK에너지,서울 관악구,서울,관악구,서울 관악구  보라매로 26 (봉천동),1,0,1,02-882-5189
A0001146,SK에너지(주) 박미주유소,SK에너지,서울 금천구,서울,금천구,서울 금천구 시흥대로 39-7 (시흥동),1,0,1,02-802-6749
A0001149,(주)한유에너지 행운주유소,SK에너지,서울 관악구,서울,관악구,서울 관악구 남부순환로 1883 (봉천동),1,0,1,02-871-5189
A0001152,유림주유소,S-OIL,서울 관악구,서울,관악구,서울 관악구 신림로 176 (신림동),0,0,1,02-887-5145
A0001155,서일석유(주)락성주유소,GS칼텍스,서울 관악구,서울,관악구,서울 관악구 남부순환로 1920 (봉천동),1,0,1,02-877-0867
A0001157,㈜CW창원사당,HD현대오일뱅크,서울 관악구,서울,관악구,서울 관악구 과천대로 921 (남현동),1,0,0,02-522-0609
A0001160,삼성주유소,SK에너지,경기 시흥시,경기,시흥시,경기 시흥시 금오로 269 (과림동),1,0,0,02-2683-0051
A0001164,(주)화동유업 화동주유소,SK에너지,서울 금천구,서울,금천구,서울 금천구 시흥대로 484,1,0,0,02-856-0283
A0001169,신길중앙주유소,HD현대오일뱅크,경기 안산시,경기,안산시,경기 안산시 단원구 삼일로 57,1,0,1,031-503-2580
A0001183,상면주유소,SK에너지,경기 가평군,경기,가평군,경기 가평군 상면 청군로 1070,0,0,0,031-585-2907
A0001185,지에스칼텍스㈜ 은마주유소,GS칼텍스,서울 강남구,서울,강남구,서울 강남구 영동대로 235,1,0,1,02-3452-1882
A0001186,대원주유소,SK에너지,충남 천안시,충남,천안시,충남 천안시 동남구 충절로 261 (구성동),1,0,0,041-563-0052
A0001191,sk(주)산본주유소,SK에너지,경기 군포시,경기,군포시,경기 군포시 번영로 607 (금정동),1,0,0,031-459-2880
A0001207,㈜수원창신주유소,GS칼텍스,경기 수원시,경기,수원시,경기 수원시 권선구 금호로 74 (호매실동),1,0,1,031-296-3349
A0001213,(주)중앙에너비스 수서지점,SK에너지,서울 강남구,서울,강남구,서울 강남구 광평로 202 (수서동),1,0,0,070-8707-4582
A0001214,삼성동주유소,HD현대오일뱅크,서울 강남구,서울,강남구,서울 강남구 테헤란로 619,1,0,1,02-508-6572
A0001217,(주)소모 쎈트럴주유소,GS칼텍스,서울 강남구,서울,강남구,서울 강남구 삼성로 335,0,0,1,02-565-0267
A0001219,(주)보성 세곡주유소,SK에너지,서울 강남구,서울,강남구,서울 강남구  헌릉로 731 (세곡동),1,0,0,02-445-6870
A0001235,김진주유소,S-OIL,강원 고성군,강원,고성군,강원도 고성군 토성면 청간정길 6-2,1,0,0,033-636-8897
A0001236,벚꽃길주유소,SK에너지,경기 가평군,경기,가평군,경기 가평군 청평면 경춘로 1454,0,0,0,031-581-3700
A0001245,고암주유소,SK에너지,충북 제천시,충북,제천시,충북 제천시 내토로 1027,0,0,0,043-644-2989
A0001247,㈜태백산에너지 상주IC주유소,S-OIL,경북 상주시,경북,상주시,경북 상주시 영남제일로 1266,1,0,0,054-532-9922
A0001248,(주)광역주유소 만석점,GS칼텍스,인천 제물포구,인천,제물포구,인천 제물포구 인중로 441,0,0,0,032-761-5149
A0001255,새천년주유소,GS칼텍스,인천 제물포구,인천,제물포구,인천 제물포구 제물량로 78-6 (신흥동2가),1,0,0,032-764-5182
